Year on List,Title,Author,Rank,Publisher,Weeks on List,On a Celebrity Reading List,Current Context,Max Weeks on List,# of Author Bestsellers
2023,ALL ABOUT LOVE,bell hooks,6,Morrow,78,False,Yes,106,106
2023,HAPPY-GO-LUCKY,David Sedaris,7,Back Bay,1,False,Yes,9,38
2023,BORN A CRIME,Trevor Noah,8,One World,191,False,Yes,209,165
2023,EDUCATED,Tara Westover,9,Random House,52,False,No,71,71
2023,THE ESCAPE ARTIST,Jonathan Freedland,10,Harper,6,False,Yes,8,8
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",365,False,No,386,157
2023,TALKING TO STRANGERS,Malcolm Gladwell,12,Back Bay,88,False,Yes,103,198
2023,MY LOVE STORY,Tina Turner with Deborah Davis and Dominik Wichmann,13,Atria,2,False,No,2,2
2023,THE GLASS CASTLE,Jeannette Walls,14,Scribner,471,False,No,486,45
2023,GRIT,Angela Duckworth,15,Scribner,150,False,No,151,90
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,242,False,Yes,269,209
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,119,False,Yes,146,78
2023,CRYING IN H MART,Michelle Zauner,3,Vintage,11,False,Yes,38,38
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,165,False,Yes,192,192
2023,SOLITO,Javier Zamora,5,Hogarth,1,False,Yes,11,11
2023,HAPPY-GO-LUCKY,David Sedaris,6,Back Bay,2,False,Yes,9,38
2023,ALL ABOUT LOVE,bell hooks,7,Morrow,79,False,Yes,106,106
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,4,False,No,26,26
2023,EDUCATED,Tara Westover,9,Random House,53,False,No,71,71
2023,THE BOOK OF DELIGHTS,Ross Gay,10,Algonquin,1,False,No,2,2
2023,QUIETLY HOSTILE,Samantha Ir,11,Vintage,4,False,Yes,7,15
2023,BORN A CRIME,Trevor Noah,12,One World,192,False,Yes,209,165
2023,THE ESCAPE ARTIST,Jonathan Freedland,13,Harper,7,False,Yes,8,8
2023,PAPPYLAND,Wright Thompson,14,Penguin,1,False,No,2,2
2023,GRIT,Angela Duckworth,15,Scribner,151,False,No,151,90
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,120,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,243,False,Yes,269,209
2023,CRYING IN H MART,Michelle Zauner,3,Vintage,12,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,4,One World,193,False,Yes,209,165
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,166,False,Yes,192,192
2023,HAPPY-GO-LUCKY,David Sedaris,6,Back Bay,3,False,Yes,9,38
2023,ALL ABOUT LOVE,bell hooks,7,Morrow,80,False,Yes,106,106
2023,PAPPYLAND,Wright Thompson,8,Penguin,2,False,No,2,2
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,9,"Farrar, Straus & Giroux",366,False,No,386,157
2023,THE ESCAPE ARTIST,Jonathan Freedland,10,Harper,8,False,Yes,8,8
2023,THE GLASS CASTLE,Jeannette Walls,11,Scribner,472,False,No,486,45
2023,TALKING TO STRANGERS,Malcolm Gladwell,12,Back Bay,89,False,Yes,103,198
2023,EDUCATED,Tara Westover,13,Random House,54,False,No,71,71
2023,SOLITO,Javier Zamora,14,Hogarth,2,False,Yes,11,11
2023,QUIETLY HOSTILE,Samantha Ir,15,Vintage,5,False,Yes,7,15
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,244,False,Yes,269,209
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,121,False,Yes,146,78
2023,CRYING IN H MART,Michelle Zauner,3,Vintage,13,False,Yes,38,38
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,167,False,Yes,192,192
2023,ALL ABOUT LOVE,bell hooks,5,Morrow,81,False,Yes,106,106
2023,BORN A CRIME,Trevor Noah,6,One World,194,False,Yes,209,165
2023,EDUCATED,Tara Westover,7,Random House,55,False,No,71,71
2023,QUIETLY HOSTILE,Samantha Ir,8,Vintage,6,False,Yes,7,15
2023,ENTANGLED LIFE,Merlin Sheldrake,9,Random House,6,False,No,6,6
2023,HAPPY-GO-LUCKY,David Sedaris,10,Back Bay,4,False,Yes,9,38
2023,OUTLIERS,Malcolm Gladwell,11,Back Bay,359,False,No,367,198
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",367,False,No,386,157
2023,THE GLASS CASTLE,Jeannette Walls,13,Scribner,473,False,No,486,45
2023,THE BOOK OF DELIGHTS,Ross Gay,14,Algonquin,2,False,No,2,2
2023,SOLITO,Javier Zamora,15,Hogarth,3,False,Yes,11,11
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,245,False,Yes,269,209
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,122,False,Yes,146,78
2023,CRYING IN H MART,Michelle Zauner,3,Vintage,14,False,Yes,38,38
2023,ALL ABOUT LOVE,bell hooks,4,Morrow,82,False,Yes,106,106
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,168,False,Yes,192,192
2023,BORN A CRIME,Trevor Noah,6,One World,195,False,Yes,209,165
2023,EDUCATED,Tara Westover,7,Random House,56,False,No,71,71
2023,HAPPY-GO-LUCKY,David Sedaris,8,Back Bay,5,False,Yes,9,38
2023,SOLITO,Javier Zamora,9,Hogarth,4,False,Yes,11,11
2023,THE COLOR OF LAW,Richard Rothstein,10,Liveright,51,False,Yes,51,47
2023,OUTLIERS,Malcolm Gladwell,11,Back Bay,360,False,No,367,198
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,12,Vintage,1,False,Yes,23,23
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",368,False,No,386,157
2023,THE GLASS CASTLE,Jeannette Walls,14,Scribner,474,False,No,486,45
2023,JUST MERCY,Bryan Stevenson,15,One World,304,False,Yes,309,126
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,123,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,246,False,Yes,269,209
2023,CRYING IN H MART,Michelle Zauner,3,Vintage,15,False,Yes,38,38
2023,ALL ABOUT LOVE,bell hooks,4,Morrow,83,False,Yes,106,106
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,169,False,Yes,192,192
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,6,Harper Perennial,5,False,No,26,26
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,7,Vintage,2,False,Yes,23,23
2023,EDUCATED,Tara Westover,8,Random House,57,False,No,71,71
2023,BORN A CRIME,Trevor Noah,9,One World,196,False,Yes,209,165
2023,THE GLASS CASTLE,Jeannette Walls,10,Scribner,475,False,No,486,45
2023,HAPPY-GO-LUCKY,David Sedaris,11,Back Bay,6,False,Yes,9,38
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",369,False,No,386,157
2023,SAPIENS,Yuval Noah Harari,13,Harper Perennial,200,False,Yes,208,128
2023,SOLITO,Javier Zamora,14,Hogarth,5,False,Yes,11,11
2023,JUST MERCY,Bryan Stevenson,15,One World,305,False,Yes,309,126
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,124,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,247,False,Yes,269,209
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,3,False,Yes,23,23
2023,ALL ABOUT LOVE,bell hooks,4,Morrow,84,False,Yes,106,106
2023,CRYING IN H MART,Michelle Zauner,5,Vintage,16,False,Yes,38,38
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,170,False,Yes,192,192
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,7,Harper Perennial,6,False,No,26,26
2023,BORN A CRIME,Trevor Noah,8,One World,197,False,Yes,209,165
2023,EDUCATED,Tara Westover,9,Random House,58,False,No,71,71
2023,THE GLASS CASTLE,Jeannette Walls,10,Scribner,476,False,No,486,45
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",370,False,No,386,157
2023,OUTLIERS,Malcolm Gladwell,12,Back Bay,361,False,No,367,198
2023,HAPPY-GO-LUCKY,David Sedaris,13,Back Bay,7,False,Yes,9,38
2023,SOLITO,Javier Zamora,14,Hogarth,6,False,Yes,11,11
2023,QUIETLY HOSTILE,Samantha Ir,15,Vintage,7,False,Yes,7,15
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,4,False,Yes,23,23
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,125,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,248,False,Yes,269,209
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,171,False,Yes,192,192
2023,BORN A CRIME,Trevor Noah,5,One World,198,False,Yes,209,165
2023,ALL ABOUT LOVE,bell hooks,6,Morrow,85,False,Yes,106,106
2023,CRYING IN H MART,Michelle Zauner,7,Vintage,17,False,Yes,38,38
2023,THE GLASS CASTLE,Jeannette Walls,8,Scribner,477,False,No,486,45
2023,EDUCATED,Tara Westover,9,Random House,59,False,No,71,71
2023,BITTERSWEET,Susan Cain,10,Crown,1,True,Yes,1,16
2023,DOPAMINE NATION,Anna Lembke,11,Dutton,10,False,Yes,12,12
2023,OUTLIERS,Malcolm Gladwell,12,Back Bay,362,False,No,367,198
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,13,"Farrar, Straus & Giroux",371,False,No,386,157
2023,SAPIENS,Yuval Noah Harari,14,Harper Perennial,201,False,Yes,208,128
2023,THE ANTHROPOCENE REVIEWED,John Green,15,Dutton,8,False,Yes,8,8
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,5,False,Yes,23,23
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,126,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,249,False,Yes,269,209
2023,ALL ABOUT LOVE,bell hooks,4,Morrow,86,False,Yes,106,106
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,172,False,Yes,192,192
2023,CRYING IN H MART,Michelle Zauner,6,Vintage,18,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,7,One World,199,False,Yes,209,165
2023,DOPAMINE NATION,Anna Lembke,8,Dutton,11,False,Yes,12,12
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,9,Harper Perennial,7,False,No,26,26
2023,THE GLASS CASTLE,Jeannette Walls,10,Scribner,478,False,No,486,45
2023,EDUCATED,Tara Westover,11,Random House,60,False,No,71,71
2023,SAPIENS,Yuval Noah Harari,12,Harper Perennial,202,False,Yes,208,128
2023,OUTLIERS,Malcolm Gladwell,13,Back Bay,363,False,No,367,198
2023,THE LOST CITY OF Z,David Grann,14,Vintage,26,False,Yes,26,78
2023,HAPPY-GO-LUCKY,David Sedaris,15,Back Bay,8,False,Yes,9,38
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,6,False,Yes,23,23
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,127,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,250,False,Yes,269,209
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,4,Harper Perennial,8,False,No,26,26
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,173,False,Yes,192,192
2023,ALL ABOUT LOVE,bell hooks,6,Morrow,87,False,Yes,106,106
2023,CRYING IN H MART,Michelle Zauner,7,Vintage,19,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,8,One World,200,False,Yes,209,165
2023,EDUCATED,Tara Westover,9,Random House,61,False,No,71,71
2023,THE GLASS CASTLE,Jeannette Walls,10,Scribner,479,False,No,486,45
2023,OUTLIERS,Malcolm Gladwell,11,Back Bay,364,False,No,367,198
2023,SAPIENS,Yuval Noah Harari,12,Harper Perennial,203,False,Yes,208,128
2023,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,13,Broadway,232,False,No,235,12
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",372,False,No,386,157
2023,HAPPY-GO-LUCKY,David Sedaris,15,Back Bay,9,False,Yes,9,38
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,7,False,Yes,23,23
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,128,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,251,False,Yes,269,209
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,4,Harper Perennial,9,False,No,26,26
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,174,False,Yes,192,192
2023,BORN A CRIME,Trevor Noah,6,One World,201,False,Yes,209,165
2023,ALL ABOUT LOVE,bell hooks,7,Morrow,88,False,Yes,106,106
2023,CRYING IN H MART,Michelle Zauner,8,Vintage,20,False,Yes,38,38
2023,THE GLASS CASTLE,Jeannette Walls,9,Scribner,480,False,No,486,45
2023,EDUCATED,Tara Westover,10,Random House,62,False,No,71,71
2023,OUTLIERS,Malcolm Gladwell,11,Back Bay,365,False,No,367,198
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",373,False,No,386,157
2023,PRISONERS OF THE CASTLE,Ben Macintyre,13,Crown,1,False,Yes,2,18
2023,SAPIENS,Yuval Noah Harari,14,Harper Perennial,204,False,Yes,208,128
2023,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,15,Broadway,233,False,No,235,12
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,1,Vintage,8,False,Yes,23,23
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,129,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,3,Penguin,252,False,Yes,269,209
2023,CRYING IN H MART,Michelle Zauner,4,Vintage,21,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,5,One World,202,False,Yes,209,165
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,175,False,Yes,192,192
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,7,Harper Perennial,10,False,No,26,26
2023,ALL ABOUT LOVE,bell hooks,8,Morrow,89,False,Yes,106,106
2023,EDUCATED,Tara Westover,9,Random House,63,False,No,71,71
2023,THE GLASS CASTLE,Jeannette Walls,10,Scribner,481,False,No,486,45
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",374,False,No,386,157
2023,SAPIENS,Yuval Noah Harari,12,Harper Perennial,205,False,Yes,208,128
2023,OUTLIERS,Malcolm Gladwell,13,Back Bay,366,False,No,367,198
2023,JUST MERCY,Bryan Stevenson,14,One World,306,False,Yes,309,126
2023,SOLITO,Javier Zamora,15,Hogarth,7,False,Yes,11,11
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,130,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,253,False,Yes,269,209
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,9,False,Yes,23,23
2023,CRYING IN H MART,Michelle Zauner,4,Vintage,22,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,5,One World,203,False,Yes,209,165
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,6,Milkweed Editions,176,False,Yes,192,192
2023,ALL ABOUT LOVE,bell hooks,7,Morrow,90,False,Yes,106,106
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,11,False,No,26,26
2023,THE GLASS CASTLE,Jeannette Walls,9,Scribner,482,False,No,486,45
2023,EDUCATED,Tara Westover,10,Random House,64,False,No,71,71
2023,JUST MERCY,Bryan Stevenson,11,One World,307,False,Yes,309,126
2023,OUTLIERS,Malcolm Gladwell,12,Back Bay,367,False,No,367,198
2023,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,13,Broadway,234,False,No,235,12
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,14,"Farrar, Straus & Giroux",375,False,No,386,157
2023,TALKING TO STRANGERS,Malcolm Gladwell,15,Back Bay,90,False,Yes,103,198
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,1,Penguin,254,False,Yes,269,209
2023,KILLERS OF THE FLOWER MOON,David Grann,2,Vintage,131,False,Yes,146,78
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,10,False,Yes,23,23
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,177,False,Yes,192,192
2023,AN IMMENSE WORLD,Ed Yong,5,Random House,1,False,No,13,13
2023,CRYING IN H MART,Michelle Zauner,6,Vintage,23,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,7,One World,204,False,Yes,209,165
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,12,False,No,26,26
2023,ALL ABOUT LOVE,bell hooks,9,Morrow,91,False,Yes,106,106
2023,EDUCATED,Tara Westover,10,Random House,65,False,No,71,71
2023,THE GLASS CASTLE,Jeannette Walls,11,Scribner,483,False,No,486,45
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",376,False,No,386,157
2023,JUST MERCY,Bryan Stevenson,13,One World,308,False,Yes,309,126
2023,TALKING TO STRANGERS,Malcolm Gladwell,14,Back Bay,91,False,Yes,103,198
2023,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,15,Broadway,235,False,No,235,12
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,132,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,255,False,Yes,269,209
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,11,False,Yes,23,23
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,178,False,Yes,192,192
2023,AN IMMENSE WORLD,Ed Yong,5,Random House,2,False,No,13,13
2023,CRYING IN H MART,Michelle Zauner,6,Vintage,24,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,7,One World,205,False,Yes,209,165
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,8,Harper Perennial,13,False,No,26,26
2023,ALL ABOUT LOVE,bell hooks,9,Morrow,92,False,Yes,106,106
2023,EDUCATED,Tara Westover,10,Random House,66,False,No,71,71
2023,THE GLASS CASTLE,Jeannette Walls,11,Scribner,484,False,No,486,45
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,12,"Farrar, Straus & Giroux",377,False,No,386,157
2023,EMPIRE OF THE SUMMER MOON,S.C. Gwynne,13,Scribner,67,False,Yes,68,9
2023,JUST MERCY,Bryan Stevenson,14,One World,309,False,Yes,309,126
2023,TALKING TO STRANGERS,Malcolm Gladwell,15,Back Bay,92,False,Yes,103,198
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,133,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,256,False,Yes,269,209
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,12,False,Yes,23,23
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,179,False,Yes,192,192
2023,AN IMMENSE WORLD,Ed Yong,5,Random House,3,False,No,13,13
2023,ALL ABOUT LOVE,bell hooks,6,Morrow,93,False,Yes,106,106
2023,BORN A CRIME,Trevor Noah,7,One World,206,False,Yes,209,165
2023,EDUCATED,Tara Westover,8,Random House,67,False,No,71,71
2023,CRYING IN H MART,Michelle Zauner,9,Vintage,25,False,Yes,38,38
2023,THE GLASS CASTLE,Jeannette Walls,10,Scribner,485,False,No,486,45
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",378,False,No,386,157
2023,EMPIRE OF THE SUMMER MOON,S.C. Gwynne,12,Scribner,68,False,Yes,68,9
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,13,Harper Perennial,14,False,No,26,26
2023,SOLITO,Javier Zamora,14,Hogarth,8,False,Yes,11,11
2023,STAY TRUE,Hua Hsu,15,Anchor,1,False,Yes,6,6
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,134,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,257,False,Yes,269,209
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,3,Vintage,13,False,Yes,23,23
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,180,False,Yes,192,192
2023,AN IMMENSE WORLD,Ed Yong,5,Random House,4,False,No,13,13
2023,ALL ABOUT LOVE,bell hooks,6,Morrow,94,False,Yes,106,106
2023,CRYING IN H MART,Michelle Zauner,7,Vintage,26,False,Yes,38,38
2023,EDUCATED,Tara Westover,8,Random House,68,False,No,71,71
2023,STAY TRUE,Hua Hsu,9,Anchor,2,False,Yes,6,6
2023,BORN A CRIME,Trevor Noah,10,One World,207,False,Yes,209,165
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,11,"Farrar, Straus & Giroux",379,False,No,386,157
2023,TALKING TO STRANGERS,Malcolm Gladwell,12,Back Bay,93,False,Yes,103,198
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,13,Harper Perennial,15,False,No,26,26
2023,THE GLASS CASTLE,Jeannette Walls,14,Scribner,486,False,No,486,45
2023,SOLITO,Javier Zamora,15,Hogarth,9,False,Yes,11,11
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,135,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,258,False,Yes,269,209
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,181,False,Yes,192,192
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,4,Vintage,14,False,Yes,23,23
2023,ALL ABOUT LOVE,bell hooks,5,Morrow,95,False,Yes,106,106
2023,AN IMMENSE WORLD,Ed Yong,6,Random House,5,False,No,13,13
2023,CRYING IN H MART,Michelle Zauner,7,Vintage,27,False,Yes,38,38
2023,BORN A CRIME,Trevor Noah,8,One World,208,False,Yes,209,165
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,9,"Farrar, Straus & Giroux",380,False,No,386,157
2023,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,94,False,Yes,103,198
2023,STRANGERS TO OURSELVES,Rachel Aviv,11,Picador,1,False,Yes,2,2
2023,STAY TRUE,Hua Hsu,12,Anchor,3,False,Yes,6,6
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,13,Harper Perennial,16,False,No,26,26
2023,SOLITO,Javier Zamora,14,Hogarth,10,False,Yes,11,11
2023,PRISONERS OF THE CASTLE,Ben Macintyre,15,Crown,2,False,Yes,2,18
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,136,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,259,False,Yes,269,209
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,3,Milkweed Editions,182,False,Yes,192,192
2023,CRYING IN H MART,Michelle Zauner,4,Vintage,28,False,Yes,38,38
2023,ALL ABOUT LOVE,bell hooks,5,Morrow,96,False,Yes,106,106
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,6,"Farrar, Straus & Giroux",381,False,No,386,157
2023,AMERICAN DEMON,Daniel Stashower,7,Minotaur,1,False,Yes,4,4
2023,BORN A CRIME,Trevor Noah,8,One World,209,False,Yes,209,165
2023,EDUCATED,Tara Westover,9,Random House,69,False,No,71,71
2023,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,95,False,Yes,103,198
2023,AN IMMENSE WORLD,Ed Yong,11,Random House,6,False,No,13,13
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,12,Vintage,15,False,Yes,23,23
2023,STAY TRUE,Hua Hsu,13,Anchor,4,False,Yes,6,6
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,14,Harper Perennial,17,False,No,26,26
2023,STRANGERS TO OURSELVES,Rachel Aviv,15,Picador,2,False,Yes,2,2
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,137,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,260,False,Yes,269,209
2023,CRYING IN H MART,Michelle Zauner,3,Vintage,29,False,Yes,38,38
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,4,Milkweed Editions,183,False,Yes,192,192
2023,"THINKING, FAST AND SLOW",Daniel Kahneman,5,"Farrar, Straus & Giroux",382,False,No,386,157
2023,EDUCATED,Tara Westover,6,Random House,70,False,No,71,71
2023,THE HUNDRED YEARS' WAR ON PALESTINE,Rashid Khalidi,7,Metropolitan,2,False,Yes,11,11
2023,ISRAEL,Noa Tish,8,Free Press,1,False,Yes,7,7
2023,AMERICAN DEMON,Daniel Stashower,9,Minotaur,2,False,Yes,4,4
2023,TALKING TO STRANGERS,Malcolm Gladwell,10,Back Bay,96,False,Yes,103,198
2023,ALL ABOUT LOVE,bell hooks,11,Morrow,97,False,Yes,106,106
2023,AN IMMENSE WORLD,Ed Yong,12,Random House,7,False,No,13,13
2023,STAY TRUE,Hua Hsu,13,Anchor,5,False,Yes,6,6
2023,AMERICAN PROMETHEUS,Kai Bird and Martin J. Sherwin,14,Vintage,16,False,Yes,23,23
2023,EVERYTHING I KNOW ABOUT LOVE,Dolly Alderton,15,Harper Perennial,18,False,No,26,26
2023,KILLERS OF THE FLOWER MOON,David Grann,1,Vintage,138,False,Yes,146,78
2023,THE BODY KEEPS THE SCORE,Bessel van der Kolk,2,Penguin,261,False,Yes,269,209
2023,THE HUNDRED YEARS' WAR ON PALESTINE,Rashid Khalidi,3,Metropolitan,3,False,Yes,11,11
2023,ISRAEL,Noa Tish,4,Free Press,2,False,Yes,7,7
2023,BRAIDING SWEETGRASS,Robin Wall Kimmerer,5,Milkweed Editions,184,False,Yes,192,192
